filename,width,height,class,xmin,ymin,xmax,ymax
7bf67e1e-57c8-4f68-bc5a-56b2a69f30ec___RS_LB 2509.JPG,256,256,Potato___Late_blight,20,27,238,239
7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813.JPG,256,256,healthy,28,26,253,246
7c0e4eed-d8e2-410f-a7bf-9f5a1c4a566d___RS_Early.B 8042.JPG,256,256,Potato___Early_blight,12,11,242,235
7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG,256,256,Potato___Late_blight,28,17,230,214
7c9b2deb-6f9f-4671-bdcd-56481d8f0a35___RS_Early.B 8608.JPG,256,256,Potato___Early_blight,16,24,225,243
7d056cd3-76d1-49f5-8491-a25e4fc4f852___RS_Early.B 8414.JPG,256,256,Potato___Early_blight,22,36,217,226
7ce28b45-467c-4962-a030-f621b4bc76a8___RS_LB 2644.JPG,256,256,Potato___Late_blight,23,18,229,225
7cc0cb45-7fae-4d55-8dce-aa5e4484b7d9___RS_Early.B 7088.JPG,256,256,Potato___Early_blight,16,34,225,243
7d92aa59-82fc-4c93-9d0e-728c0a944055___RS_Early.B 6965.JPG,256,256,Potato___Early_blight,11,30,233,223
7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B 8702.JPG,256,256,Potato___Early_blight,19,28,221,244
7d885e39-d832-473f-bf81-c22855e481c3___RS_LB 3946.JPG,256,256,Potato___Late_blight,32,27,242,217
7dfb162c-0384-46b3-bbf7-f0929bd00921___RS_LB 5235.JPG,256,256,Potato___Late_blight,14,20,245,240
7dc2fac8-c581-4b69-9f54-dbe7d838956c___RS_Early.B 6677.JPG,256,256,Potato___Early_blight,22,18,201,221
7e0d53ac-3088-473e-a40e-50223afd4e60___RS_LB 2568.JPG,256,256,Potato___Late_blight,30,27,222,226
7e1b19fc-c79d-4898-9e69-9843dd8aa1b6___RS_LB 3137.JPG,256,256,Potato___Late_blight,31,33,224,231
7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863.JPG,256,256,healthy,26,12,245,243
7e486917-7f31-4a26-b0ca-6175ebc2beee___RS_LB 4113.JPG,256,256,Potato___Late_blight,22,44,220,216
7e1cd97d-b5a3-4c92-b258-0aa90e6fb806___RS_LB 4826.JPG,256,256,Potato___Late_blight,28,22,208,241
7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG,256,256,healthy,14,15,222,246
7eeb65d4-122d-45db-b6b0-820cbb6f2dc5___RS_LB 4539.JPG,256,256,Potato___Late_blight,40,20,240,223
7ec28081-7b26-4519-a406-48ff4edb69ea___RS_LB 2622.JPG,256,256,Potato___Late_blight,42,29,229,231
7ea05f87-83d3-405e-84ee-f637426f4bab___RS_Early.B 6715.JPG,256,256,Potato___Early_blight,23,15,234,228
7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB 3249.JPG,256,256,Potato___Late_blight,22,14,240,250
7f2933ec-8a70-453c-8e5f-4eb9d25eac6c___RS_LB 3917.JPG,256,256,Potato___Late_blight,51,28,228,235
7f90c344-54de-4053-a406-3a67f9fb1108___RS_LB 3283.JPG,256,256,Potato___Late_blight,21,15,233,233
7f0c3ad4-67f7-4a6e-81da-5cdbe1c5ff8b___RS_Early.B 8453.JPG,256,256,Potato___Early_blight,20,20,233,203
8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG,256,256,Potato___Early_blight,17,13,243,235
7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B 7256.JPG,256,256,Potato___Early_blight,20,24,239,233
8081f3a1-d992-43bf-afa4-402ed06a83b1___RS_Early.B 6860.JPG,256,256,Potato___Early_blight,19,22,232,223
80a20af8-9759-4c07-8d0c-d48edc9925c6___RS_LB 5289.JPG,256,256,Potato___Late_blight,22,28,237,239
805f68c3-b0a9-4072-8ef6-4c48d804e888___RS_LB 5159.JPG,256,256,Potato___Late_blight,18,21,242,249
80bdc2a3-66b8-4d95-abe7-65c7806f7cbf___RS_LB 3073.JPG,256,256,Potato___Late_blight,22,19,241,227
80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,256,256,healthy,14,16,234,239
811eba3a-112e-43dd-8b22-57f3cde4c504___RS_Early.B 7983.JPG,256,256,Potato___Early_blight,15,12,240,235
80e39105-97cd-4368-9e3a-b5498ae1c0a2___RS_LB 4474.JPG,256,256,Potato___Late_blight,14,20,241,233
8137ed93-0e40-4bcd-9da7-f69ad5a08cd5___RS_LB 3059.JPG,256,256,Potato___Late_blight,36,18,233,220
8192a596-e2e9-4451-a33d-a92a26a739ee___RS_LB 2624.JPG,256,256,Potato___Late_blight,24,12,235,222
815516f8-6fb1-4f92-bdff-63349e5ee83f___RS_LB 3237.JPG,256,256,Potato___Late_blight,36,17,237,220
82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B 8003.JPG,256,256,Potato___Early_blight,17,12,235,246
82048f32-5a2c-491c-8771-109a1024fd5a___RS_Early.B 8199.JPG,256,256,Potato___Early_blight,25,15,240,239
81e4675f-5f16-4c8a-be12-acb79f46575e___RS_LB 3111.JPG,256,256,Potato___Late_blight,43,7,235,205
81bc4d94-be1f-4127-8203-da3ae29aa3d5___RS_Early.B 7305.JPG,256,256,Potato___Early_blight,28,20,251,246
82654962-5b0d-44ed-9ca4-84be55ba23a6___RS_Early.B 6877.JPG,256,256,Potato___Early_blight,20,25,225,254
82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B 7886.JPG,256,256,Potato___Early_blight,28,22,235,230
82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B 7439.JPG,256,256,Potato___Early_blight,29,26,227,233
82967117-2bcc-4949-b060-738e7b66b755___RS_LB 4744.JPG,256,256,Potato___Late_blight,22,12,244,232
82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B 7405.JPG,256,256,Potato___Early_blight,22,25,223,243
82e0f1d2-e996-427b-9216-6b46aedbc07f___RS_LB 4880.JPG,256,256,Potato___Late_blight,17,19,256,239
835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B 7143.JPG,256,256,Potato___Early_blight,16,23,235,228
833c373e-d3fc-4d1e-86e7-8bd11d41a33e___RS_Early.B 7509.JPG,256,256,Potato___Early_blight,22,23,245,229
82eb4f72-487c-4f4e-ace6-cc44a24978ec___RS_LB 2600.JPG,256,256,Potato___Late_blight,24,36,237,226
838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B 6967.JPG,256,256,Potato___Early_blight,28,23,230,226
839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG,256,256,Potato___Early_blight,29,29,225,221
83f821e6-0924-4bbe-8977-0e11c220aed0___RS_LB 5011.JPG,256,256,Potato___Late_blight,27,32,233,217
83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG,256,256,Potato___Early_blight,20,17,227,239
83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B 7329.JPG,256,256,Potato___Early_blight,18,28,242,224
83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG,256,256,Potato___Early_blight,29,25,222,237
84182903-22be-4563-8276-d72413958ada___RS_LB 4027.JPG,256,256,Potato___Late_blight,13,15,220,239
841a4e5a-7aa6-4b32-a2b2-436874a48fdb___RS_LB 4469.JPG,256,256,Potato___Late_blight,9,17,243,223
84559c6d-0589-4d8d-8fc3-a818b067f85c___RS_LB 4608.JPG,256,256,Potato___Late_blight,19,18,251,224
84546db4-ea7c-4357-bf3d-6afcae9a05bf___RS_Early.B 7637.JPG,256,256,Potato___Early_blight,34,25,238,234
848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B 7729.JPG,256,256,Potato___Early_blight,24,18,242,232
8435fd63-0136-44f9-8dd4-6ca27bcddd97___RS_Early.B 7017.JPG,256,256,Potato___Early_blight,27,29,227,236
84e85005-c647-4381-8762-c487074c9571___RS_LB 5186.JPG,256,256,Potato___Late_blight,29,21,251,226
8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B 6720.JPG,256,256,Potato___Early_blight,49,17,227,236
84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B 8130.JPG,256,256,Potato___Early_blight,25,15,234,232
849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874.JPG,256,256,healthy,4,9,229,234
849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B 7193.JPG,256,256,Potato___Early_blight,25,25,208,222
853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B 7208.JPG,256,256,Potato___Early_blight,13,17,237,227
8542cb42-d817-4850-b42f-1fa7083e37d9___RS_LB 4780.JPG,256,256,Potato___Late_blight,24,16,256,236
84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536.JPG,256,256,Potato___Late_blight,35,16,237,221
85626b40-beca-4bc0-90ed-fc6090c6b18e___RS_Early.B 8598.JPG,256,256,Potato___Early_blight,20,25,229,228
85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B 8214.JPG,256,256,Potato___Early_blight,15,20,235,232
85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B 8230.JPG,256,256,Potato___Early_blight,22,18,231,239
856b9ab9-c5af-43f1-a320-097b7380d314___RS_LB 2789.JPG,256,256,Potato___Late_blight,26,22,247,223
8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,256,256,healthy,12,11,239,246
85bbcdd2-a9fe-46d1-8e0e-f4e2c5e885fe___RS_LB 3218.JPG,256,256,Potato___Late_blight,22,14,246,217
85a9856f-d5ae-4740-a038-517489a25ff5___RS_Early.B 8635.JPG,256,256,Potato___Early_blight,18,8,229,217
86323439-ca8d-4819-ae81-800e50f85770___RS_LB 2826.JPG,256,256,Potato___Late_blight,17,10,248,248
85d29f87-cb27-4ffa-9ad8-9c47f9a53b33___RS_LB 4437.JPG,256,256,Potato___Late_blight,21,20,214,234
85d60a7c-4a4c-4fcf-8743-21b4c03ff12c___RS_LB 3868.JPG,256,256,Potato___Late_blight,35,15,235,234
8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B 7981.JPG,256,256,Potato___Early_blight,14,22,224,239
86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG,256,256,Potato___Early_blight,9,10,229,239
8692ff0d-260b-4fb9-9598-efa91456c2bd___RS_LB 5438.JPG,256,256,Potato___Late_blight,23,18,246,241
8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG,256,256,healthy,5,12,230,247
86944800-4984-44f9-9c72-53fcb7324a3b___RS_LB 4015.JPG,256,256,Potato___Late_blight,43,28,223,256
86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B 7745.JPG,256,256,Potato___Early_blight,12,13,240,240
86e98583-f506-4cb7-ba11-eea466662ec7___RS_Early.B 7335.JPG,256,256,Potato___Early_blight,32,26,222,247
87681326-2843-4e63-9042-602b08a98a66___RS_LB 4145.JPG,256,256,Potato___Late_blight,40,21,197,224
8797bc6a-f738-4caf-9569-797fdf28cd24___RS_LB 2903.JPG,256,256,Potato___Late_blight,13,11,248,247
875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848.JPG,256,256,healthy,6,20,239,243
8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,256,256,Potato___Early_blight,17,27,235,240
879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B 7428.JPG,256,256,Potato___Early_blight,25,14,241,251
87c99be5-a930-410f-8529-e79e030cba0c___RS_LB 5294.JPG,256,256,Potato___Late_blight,30,14,244,249
882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750.JPG,256,256,healthy,5,18,218,228
87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG,256,256,Potato___Early_blight,27,17,247,234
887347a3-ee1c-4141-a423-ffe050dd246e___RS_Early.B 7851.JPG,256,256,Potato___Early_blight,15,6,251,209
8829e413-5a7a-4680-b873-e71dfa9dbfe4___RS_LB 3974.JPG,256,256,Potato___Late_blight,19,15,237,253
88c63d75-4423-4233-9097-728af8a52033___RS_Early.B 6862.JPG,256,256,Potato___Early_blight,23,11,232,238
889b0741-2110-47a9-a2d2-90194e5d7676___RS_LB 4787.JPG,256,256,Potato___Late_blight,24,15,236,256
889d5479-9d54-49b1-9aba-3af34e377592___RS_LB 2635.JPG,256,256,Potato___Late_blight,9,23,255,219
88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B 6973.JPG,256,256,Potato___Early_blight,17,7,222,225
890ffd2b-7365-4a91-b0e1-f414da0a17a4___RS_LB 3216.JPG,256,256,Potato___Late_blight,12,21,256,242
891ddb02-a289-4d8e-8380-7568686b7a08___RS_LB 3193.JPG,256,256,Potato___Late_blight,17,19,234,241
89273b26-09d5-4bf7-a6a5-22c47a613b93___RS_Early.B 7383.JPG,256,256,Potato___Early_blight,20,15,218,233
8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762.JPG,256,256,Potato___Early_blight,22,15,232,235
89ad1a3c-db3c-4d75-9c92-64cea1433f89___RS_LB 2820.JPG,256,256,Potato___Late_blight,13,1,245,225
89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B 7371.JPG,256,256,Potato___Early_blight,41,13,248,238
8a2f2feb-3738-4675-9cb6-b1911a056dd1___RS_LB 2601.JPG,256,256,Potato___Late_blight,25,17,230,239
89d4dba2-3d9c-46fe-bac3-6be833b01351___RS_Early.B 6749.JPG,256,256,Potato___Early_blight,22,23,222,238
89c3b470-f3e6-4a8c-90a0-edfc0ef73085___RS_LB 4543.JPG,256,256,Potato___Late_blight,32,17,212,239
8a70b737-9270-49ca-9fd2-e6468592c393___RS_LB 2978.JPG,256,256,Potato___Late_blight,23,1,250,241
8a9f0340-d5d1-479b-9dc5-d8df11685951___RS_Early.B 7024.JPG,256,256,Potato___Early_blight,24,25,224,242
8ace7694-6cdd-495e-a987-f9c0ee82bcab___RS_Early.B 9016.JPG,256,256,Potato___Early_blight,11,5,243,246
8acd2e1a-f965-4abb-bd16-8c0a4e918d2c___RS_LB 4644.JPG,256,256,Potato___Late_blight,31,8,220,228
8aab9abd-f5e3-4653-80d9-317bef625ae2___RS_LB 5221.JPG,256,256,Potato___Late_blight,13,12,231,252
8b20db6d-9c57-46d7-b40d-c6a809b49e07___RS_Early.B 9127.JPG,256,256,Potato___Early_blight,24,16,244,244
8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG,256,256,Potato___Late_blight,16,11,243,250
8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.JPG,256,256,healthy,29,19,239,238
8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B 6676.JPG,256,256,Potato___Early_blight,15,12,241,239
8be5bc25-febc-4bde-bd2b-01a54d3c6e3c___RS_Early.B 8760.JPG,256,256,Potato___Early_blight,17,8,238,239
8bf37a1e-4535-4919-953e-69376f5be48a___RS_LB 2611.JPG,256,256,Potato___Late_blight,38,27,232,239
8b5e48c6-7fac-4c87-bae4-6dd4ca5d110d___RS_Early.B 8905.JPG,256,256,Potato___Early_blight,9,18,245,256
8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173.JPG,256,256,healthy,49,11,244,238
8c1960cd-20e2-4a9c-a1ee-9800289b884f___RS_LB 3941.JPG,256,256,Potato___Late_blight,16,14,234,244
8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,256,256,Potato___Early_blight,29,20,237,228
8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG,256,256,Potato___Early_blight,19,21,229,230
8c3c1c3f-5cf0-4daa-9267-243cf1b47927___RS_LB 5005.JPG,256,256,Potato___Late_blight,35,15,234,248
8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B 6887.JPG,256,256,Potato___Early_blight,15,14,241,244
8c894440-a022-41a8-9545-51ff4286d29f___RS_LB 5126.JPG,256,256,Potato___Late_blight,16,15,237,241
8cd26c99-237b-4910-98ae-3e930c760f56___RS_LB 4061.JPG,256,256,Potato___Late_blight,25,28,230,241
8ce2ee77-109f-4a08-bee9-2877c2201056___RS_Early.B 6834.JPG,256,256,Potato___Early_blight,17,22,242,212
8d015dcf-e4da-41b7-9d81-8d160000accf___RS_Early.B 7264.JPG,256,256,Potato___Early_blight,34,9,233,217
8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG,256,256,Potato___Early_blight,16,12,240,241
8da2d8a3-159e-48eb-9ae6-fd82bdb22d5d___RS_Early.B 6923.JPG,256,256,Potato___Early_blight,16,12,235,241
8df7a062-73d6-468e-8354-baa641dd69b3___RS_Early.B 7072.JPG,256,256,Potato___Early_blight,8,15,240,240
8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,256,256,Potato___Early_blight,15,16,243,240
8e1d2020-3d04-46b1-bd71-82922e1aeaa6___RS_LB 5017.JPG,256,256,Potato___Late_blight,17,6,227,255
8e78b212-d2b4-4551-a1c1-70268ec75b0d___RS_LB 2958.JPG,256,256,Potato___Late_blight,6,1,237,248
8e864e28-d161-4888-bf90-fd9467bfe9c2___RS_LB 4574.JPG,256,256,Potato___Late_blight,19,5,235,243
8e384f1d-1a56-4fcc-8e06-a65ee86270a8___RS_Early.B 7278.JPG,256,256,Potato___Early_blight,14,6,242,230
8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B 8570.JPG,256,256,Potato___Early_blight,17,10,229,226
8e8ec280-1469-4286-ac93-0d88f393d21c___RS_Early.B 7891.JPG,256,256,Potato___Early_blight,13,7,237,225
8ecb7cf3-9be5-4c3e-9714-2d5987987ad0___RS_LB 5205.JPG,256,256,Potato___Late_blight,31,8,235,249
8eb5691c-0098-45f6-a782-e297ed340bc0___RS_LB 4153.JPG,256,256,Potato___Late_blight,5,15,237,231
8ee9f477-92a7-43a0-9377-0535b218a21d___RS_LB 5266.JPG,256,256,Potato___Late_blight,5,7,238,248
8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B 8388.JPG,256,256,Potato___Early_blight,15,8,236,189
8f0e2872-e5c6-43b2-97f9-269da00cd400___RS_Early.B 8089.JPG,256,256,Potato___Early_blight,11,8,252,214
8f12dae8-d44b-4d16-8815-4da5f9a9ff55___RS_LB 4283.JPG,256,256,Potato___Late_blight,26,11,233,239
8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B 8518.JPG,256,256,Potato___Early_blight,26,19,229,234
8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B 6840.JPG,256,256,Potato___Early_blight,27,21,219,232
8f6d9148-ae73-42cc-be78-baca869d1543___RS_Early.B 6805.JPG,256,256,Potato___Early_blight,29,14,235,242
8f634ae3-010a-4a08-aae9-2aa43bc73a0a___RS_LB 4069.JPG,256,256,Potato___Late_blight,19,7,237,240
8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,256,256,Potato___Late_blight,22,2,237,241
8f8e338a-b6ac-4ca7-b3f3-596dc15eb140___RS_LB 3970.JPG,256,256,Potato___Late_blight,17,25,241,250
8f78af6a-aec1-4e63-a27b-bada4a56d636___RS_Early.B 7643.JPG,256,256,Potato___Early_blight,43,10,230,225
8f9aef15-0a7e-4b1f-883f-30b8cbc72fe4___RS_Early.B 7898.JPG,256,256,Potato___Early_blight,22,14,242,242
8f93f47b-2ee7-482b-9e18-20af5eb98d79___RS_LB 4889.JPG,256,256,Potato___Late_blight,10,5,233,250
8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B 9229.JPG,256,256,Potato___Early_blight,32,30,230,244
8ff3274d-02b2-4859-9415-982aa4ec7d8c___RS_Early.B 7465.JPG,256,256,Potato___Early_blight,30,17,241,229
9001b18c-b659-4c56-9dfb-0d0bf64a7b4a___RS_LB 4987.JPG,256,256,Potato___Late_blight,17,14,234,243
900514b4-8768-4370-bc53-998e390644db___RS_Early.B 7788.JPG,256,256,Potato___Early_blight,15,29,226,215
9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,256,256,Potato___Late_blight,8,12,214,250
902d81fd-7e78-44b6-b71b-efa61e018c65___RS_Early.B 8100.JPG,256,256,Potato___Early_blight,40,10,232,217
9032d569-294e-4b8b-a70f-ecff949e43e2___RS_LB 3998.JPG,256,256,Potato___Late_blight,66,23,227,234
90302aa5-644e-4857-b60f-92f6aed488fa___RS_LB 3246.JPG,256,256,Potato___Late_blight,7,14,238,243
904770c5-2c05-43a1-a4d7-bccb5eafe1b7___RS_Early.B 7129.JPG,256,256,Potato___Early_blight,44,26,211,230
904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B 7349.JPG,256,256,Potato___Early_blight,27,12,228,170
90596f7b-1efa-4595-8d57-bcbd4c48253f___RS_LB 4753.JPG,256,256,Potato___Late_blight,7,12,245,247
907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757.JPG,256,256,healthy,26,8,248,232
906bb6f0-e61b-42f2-83a9-22593dadcedc___RS_Early.B 8564.JPG,256,256,Potato___Early_blight,16,15,242,240
906218cf-65e8-4713-841f-01707a9dd20c___RS_Early.B 7270.JPG,256,256,Potato___Early_blight,37,17,228,231
907f26c5-5996-41b3-877b-7de6122699a9___RS_Early.B 7758.JPG,256,256,Potato___Early_blight,18,11,240,234
90c2a92c-9e38-49a3-aefe-e1805fe64537___RS_LB 3016.JPG,256,256,Potato___Late_blight,9,10,252,242
90efe2c3-3e9b-4c76-9ab9-b74b2b2ecf36___RS_Early.B 7582.JPG,256,256,Potato___Early_blight,16,12,217,240
90d47c2a-c84e-498c-b30d-f368e75611a7___RS_Early.B 7778.JPG,256,256,Potato___Early_blight,20,12,238,249
908546cd-34b8-4502-ab09-0c5bb7c1d87b___RS_LB 4912.JPG,256,256,Potato___Late_blight,28,13,247,251
91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG,256,256,Potato___Early_blight,11,17,223,241
911b9166-40ba-4dc8-974e-c916e6866142___RS_Early.B 9089.JPG,256,256,Potato___Early_blight,19,25,243,232
9125d133-5b86-4363-8fbe-79c813ac8795___RS_Early.B 6748.JPG,256,256,Potato___Early_blight,24,23,234,238
910139a3-cd42-4adc-a24b-3602fd4de7d3___RS_LB 4415.JPG,256,256,Potato___Late_blight,19,25,235,223
9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG,256,256,Potato___Early_blight,12,20,244,238
9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978.JPG,256,256,Potato___Late_blight,15,10,240,250
91721448-8786-49f6-a66d-d410fe714676___RS_Early.B 7725.JPG,256,256,Potato___Early_blight,24,17,246,242
919150bd-372b-44e0-a70e-a13e60dccbce___RS_LB 3263.JPG,256,256,Potato___Late_blight,12,1,239,238
91d11576-f040-43ab-8e08-e7ef4926707a___RS_Early.B 8054.JPG,256,256,Potato___Early_blight,24,28,235,251
91a21acf-c95a-4ffc-90f2-8c64456f4032___RS_Early.B 7139.JPG,256,256,Potato___Early_blight,24,23,205,243
923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,256,256,healthy,9,16,229,230
9254f86d-5d83-4217-a7f5-84d08e1b93ee___RS_LB 4037.JPG,256,256,Potato___Late_blight,27,6,237,247
929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932.JPG,256,256,healthy,33,6,223,237
92757a8e-b68a-45b3-9d70-0281c8ea90ca___RS_Early.B 7199.JPG,256,256,Potato___Early_blight,14,24,233,240
929dd251-5fbb-406f-9313-a71e5f96b31c___RS_LB 4781.JPG,256,256,Potato___Late_blight,7,12,229,255
92a30efc-6b2f-4e17-8688-e477e5d39bd9___RS_Early.B 7343.JPG,256,256,Potato___Early_blight,52,27,237,239
93905331-a3b3-43dd-8596-d8f7e6b3e88f___RS_LB 3306.JPG,256,256,Potato___Late_blight,27,12,245,245
93935af4-3aae-4dd6-90d9-fb28e439faf0___RS_LB 3299.JPG,256,256,Potato___Late_blight,16,6,222,240
93992994-fcb0-4d3e-b528-e6fd9fd1b317___RS_Early.B 6686.JPG,256,256,Potato___Early_blight,44,15,221,243
939a9a98-cbc9-4b83-bb47-395f26d7fddd___RS_LB 4293.JPG,256,256,Potato___Late_blight,21,11,223,240
93701beb-c734-41ea-a5ef-9e5ca4728dfc___RS_Early.B 6885.JPG,256,256,Potato___Early_blight,16,26,233,241
93c3dfcc-de7c-4ae9-9d18-4042f53e3d1f___RS_Early.B 7872.JPG,256,256,Potato___Early_blight,12,7,246,220
93eaec77-3e91-415a-a029-c054a42c18aa___RS_Early.B 8296.JPG,256,256,Potato___Early_blight,19,36,237,238
945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,256,256,Potato___Early_blight,10,26,252,239
93c6b48d-cde9-4e8b-bbfb-1a9c06234419___RS_Early.B 7000.JPG,256,256,Potato___Early_blight,26,22,221,225
93d91b96-e024-477c-9b76-796e3f1614d4___RS_LB 3297.JPG,256,256,Potato___Late_blight,6,6,247,246
949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168.JPG,256,256,healthy,19,12,210,256
94c50d24-cfd7-486c-a4ac-a10f552d0f8b___RS_LB 4329.JPG,256,256,Potato___Late_blight,21,10,208,244
9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191.JPG,256,256,Potato___Late_blight,9,3,233,241
94ebce3c-2945-44a4-aa81-1abe8e4beea2___RS_LB 3953.JPG,256,256,Potato___Late_blight,17,9,227,228
94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG,256,256,Potato___Early_blight,17,14,237,214
9570095c-02e9-497b-bec1-4e526f3462e5___RS_LB 2815.JPG,256,256,Potato___Late_blight,15,12,237,245
9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B 8981.JPG,256,256,Potato___Early_blight,17,6,247,242
954d36cb-4a20-4889-83dd-4cba7e7180f8___RS_LB 4536.JPG,256,256,Potato___Late_blight,49,8,198,234
95816fab-df6d-4730-8f52-4b64aac47e3d___RS_LB 3056.JPG,256,256,Potato___Late_blight,27,8,229,242
958a4438-2ced-4d8c-af73-871376cf6ed5___RS_LB 4483.JPG,256,256,Potato___Late_blight,14,23,238,238
95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B 8866.JPG,256,256,Potato___Early_blight,1,9,224,238
95a4df95-bec8-4c93-bb07-48b0118f99be___RS_Early.B 7740.JPG,256,256,Potato___Early_blight,12,20,245,252
95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,256,256,Potato___Early_blight,18,26,219,231
9631fd8f-244c-4047-98e4-aecc907624c1___RS_LB 4573.JPG,256,256,Potato___Late_blight,36,15,209,241
95fba7f6-23a4-4c3c-a2b9-335c5b4c3810___RS_Early.B 7743.JPG,256,256,Potato___Early_blight,11,18,224,239
969aa93b-46d1-478c-a398-dcb4ed7d27bd___RS_LB 2870.JPG,256,256,Potato___Late_blight,13,10,245,244
967a677a-712c-447f-ba27-f59818944af0___RS_LB 4353.JPG,256,256,Potato___Late_blight,40,15,245,240
96879d98-11ca-40c7-9708-9ca8f235f407___RS_LB 2739.JPG,256,256,Potato___Late_blight,37,8,248,248
96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,256,256,Potato___Early_blight,32,33,234,231
